latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_CGVD28_HTv2,rcvr_clk_ns
45.9647491,-66.8849717,19.722,17.39208,162,2014,42.466,-36.219
45.9647503,-66.8849713,19.729,17.39222,162,2014,42.473,-36.255
45.9647514,-66.8849708,19.733,17.39236,162,2014,42.477,-36.303
45.9647525,-66.8849703,19.726,17.39250,162,2014,42.470,-36.354
45.9647536,-66.8849698,19.727,17.39264,162,2014,42.471,-36.398
45.9647547,-66.8849694,19.735,17.39278,162,2014,42.479,-36.454
45.9647558,-66.8849689,19.730,17.39292,162,2014,42.474,-36.491
45.9647569,-66.8849685,19.726,17.39306,162,2014,42.470,-36.519
45.9647580,-66.8849680,19.717,17.39319,162,2014,42.461,-36.576
45.9647591,-66.8849676,19.723,17.39333,162,2014,42.467,-36.618
45.9647603,-66.8849671,19.721,17.39347,162,2014,42.465,-36.619
45.9647613,-66.8849667,19.720,17.39361,162,2014,42.464,-36.606
45.9647624,-66.8849663,19.716,17.39375,162,2014,42.460,-36.580
45.9647635,-66.8849659,19.717,17.39389,162,2014,42.461,-36.532
45.9647646,-66.8849655,19.715,17.39403,162,2014,42.459,-36.499
45.9647657,-66.8849651,19.718,17.39417,162,2014,42.462,-36.467
45.9647668,-66.8849647,19.713,17.39431,162,2014,42.457,-36.481
45.9647678,-66.8849643,19.708,17.39444,162,2014,42.452,-36.489
45.9647690,-66.8849638,19.708,17.39458,162,2014,42.452,-36.491
45.9647701,-66.8849635,19.713,17.39472,162,2014,42.457,-36.482
45.9647712,-66.8849631,19.713,17.39486,162,2014,42.457,-36.497
45.9647722,-66.8849627,19.710,17.39500,162,2014,42.454,-36.525
45.9647733,-66.8849623,19.704,17.39514,162,2014,42.448,-36.524
45.9647744,-66.8849620,19.701,17.39528,162,2014,42.445,-36.540
45.9647755,-66.8849617,19.702,17.39542,162,2014,42.446,-36.550
45.9647766,-66.8849613,19.699,17.39556,162,2014,42.443,-36.607
45.9647777,-66.8849609,19.700,17.39569,162,2014,42.444,-36.616
45.9647789,-66.8849606,19.699,17.39583,162,2014,42.443,-36.636
45.9647799,-66.8849603,19.700,17.39597,162,2014,42.444,-36.654
45.9647810,-66.8849600,19.702,17.39611,162,2014,42.446,-36.660
45.9647822,-66.8849596,19.699,17.39625,162,2014,42.443,-36.650
45.9647832,-66.8849593,19.704,17.39639,162,2014,42.448,-36.670
45.9647844,-66.8849590,19.697,17.39653,162,2014,42.441,-36.679
45.9647854,-66.8849586,19.694,17.39667,162,2014,42.438,-36.643
45.9647866,-66.8849584,19.696,17.39681,162,2014,42.440,-36.639
45.9647877,-66.8849581,19.689,17.39694,162,2014,42.433,-36.693
45.9647888,-66.8849578,19.687,17.39708,162,2014,42.431,-36.738
45.9647899,-66.8849575,19.683,17.39722,162,2014,42.427,-36.757
45.9647911,-66.8849572,19.691,17.39736,162,2014,42.435,-36.744
45.9647922,-66.8849569,19.684,17.39750,162,2014,42.428,-36.723
45.9647933,-66.8849566,19.684,17.39764,162,2014,42.428,-36.623
45.9647944,-66.8849564,19.685,17.39778,162,2014,42.429,-36.519
45.9647956,-66.8849561,19.689,17.39792,162,2014,42.433,-36.369
45.9647967,-66.8849559,19.692,17.39806,162,2014,42.436,-36.236
45.9647979,-66.8849556,19.689,17.39819,162,2014,42.433,-36.156
45.9647990,-66.8849554,19.692,17.39833,162,2014,42.436,-36.050
45.9648002,-66.8849552,19.702,17.39847,162,2014,42.446,-35.943
45.9648013,-66.8849550,19.699,17.39861,162,2014,42.443,-35.892
45.9648025,-66.8849548,19.706,17.39875,162,2014,42.450,-35.841
45.9648037,-66.8849546,19.709,17.39889,162,2014,42.453,-35.829
45.9648049,-66.8849545,19.710,17.39903,162,2014,42.454,-35.821
45.9648061,-66.8849543,19.714,17.39917,162,2014,42.458,-35.863
45.9648073,-66.8849541,19.718,17.39931,162,2014,42.462,-35.885
45.9648085,-66.8849540,19.720,17.39944,162,2014,42.464,-35.939
45.9648097,-66.8849538,19.717,17.39958,162,2014,42.461,-36.013
45.9648109,-66.8849537,19.720,17.39972,162,2014,42.464,-36.040
45.9648121,-66.8849536,19.721,17.39986,162,2014,42.465,-36.106
45.9648133,-66.8849534,19.722,17.40000,162,2014,42.466,-36.143
45.9648145,-66.8849534,19.717,17.40014,162,2014,42.461,-36.190
45.9648156,-66.8849532,19.718,17.40028,162,2014,42.462,-36.284
45.9648169,-66.8849531,19.715,17.40042,162,2014,42.459,-36.440
45.9648181,-66.8849531,19.717,17.40056,162,2014,42.461,-36.557
45.9648193,-66.8849530,19.712,17.40069,162,2014,42.456,-36.677
45.9648205,-66.8849529,19.710,17.40083,162,2014,42.454,-36.744
45.9648217,-66.8849528,19.710,17.40097,162,2014,42.454,-36.798
45.9648230,-66.8849528,19.702,17.40111,162,2014,42.446,-36.908
45.9648242,-66.8849527,19.694,17.40125,162,2014,42.438,-36.986
45.9648254,-66.8849527,19.697,17.40139,162,2014,42.441,-37.087
45.9648267,-66.8849527,19.689,17.40153,162,2014,42.433,-37.183
45.9648279,-66.8849526,19.686,17.40167,162,2014,42.430,-37.246
45.9648291,-66.8849526,19.690,17.40181,162,2014,42.434,-37.267
45.9648303,-66.8849526,19.692,17.40194,162,2014,42.436,-37.292
45.9648315,-66.8849526,19.690,17.40208,162,2014,42.434,-37.254
45.9648327,-66.8849526,19.691,17.40222,162,2014,42.435,-37.192
45.9648339,-66.8849526,19.695,17.40236,162,2014,42.439,-37.115
45.9648351,-66.8849527,19.704,17.40250,162,2014,42.448,-36.980
45.9648364,-66.8849527,19.695,17.40264,162,2014,42.439,-36.907
45.9648376,-66.8849527,19.696,17.40278,162,2014,42.440,-36.867
45.9648388,-66.8849527,19.709,17.40292,162,2014,42.453,-36.868
45.9648401,-66.8849528,19.704,17.40306,162,2014,42.448,-36.915
45.9648413,-66.8849528,19.703,17.40319,162,2014,42.447,-36.924
45.9648425,-66.8849529,19.700,17.40333,162,2014,42.444,-36.931
45.9648438,-66.8849529,19.703,17.40347,162,2014,42.447,-36.971
45.9648450,-66.8849530,19.697,17.40361,162,2014,42.441,-37.050
45.9648462,-66.8849531,19.696,17.40375,162,2014,42.440,-37.100
45.9648475,-66.8849531,19.697,17.40389,162,2014,42.441,-37.095
45.9648487,-66.8849532,19.694,17.40403,162,2014,42.438,-37.074
45.9648500,-66.8849533,19.701,17.40417,162,2014,42.445,-37.033
45.9648512,-66.8849534,19.696,17.40431,162,2014,42.440,-36.956
45.9648524,-66.8849534,19.697,17.40444,162,2014,42.441,-36.886
45.9648537,-66.8849535,19.696,17.40458,162,2014,42.440,-36.801
45.9648549,-66.8849536,19.707,17.40472,162,2014,42.451,-36.697
45.9648561,-66.8849537,19.711,17.40486,162,2014,42.455,-36.622
45.9648574,-66.8849537,19.711,17.40500,162,2014,42.455,-36.582
45.9648586,-66.8849538,19.714,17.40514,162,2014,42.458,-36.548
45.9648598,-66.8849539,19.714,17.40528,162,2014,42.458,-36.559
45.9648611,-66.8849539,19.705,17.40542,162,2014,42.449,-36.552
45.9648623,-66.8849540,19.705,17.40556,162,2014,42.449,-36.529
45.9648635,-66.8849541,19.700,17.40569,162,2014,42.444,-36.564
45.9648647,-66.8849542,19.699,17.40583,162,2014,42.443,-36.568
45.9648659,-66.8849543,19.696,17.40597,162,2014,42.440,-36.556
45.9648671,-66.8849544,19.698,17.40611,162,2014,42.442,-36.528
45.9648683,-66.8849545,19.695,17.40625,162,2014,42.439,-36.516
45.9648695,-66.8849545,19.690,17.40639,162,2014,42.434,-36.517
45.9648707,-66.8849546,19.693,17.40653,162,2014,42.437,-36.505
45.9648719,-66.8849548,19.695,17.40667,162,2014,42.439,-36.526
45.9648731,-66.8849548,19.690,17.40681,162,2014,42.434,-36.543
45.9648743,-66.8849549,19.687,17.40694,162,2014,42.431,-36.549
45.9648754,-66.8849551,19.682,17.40708,162,2014,42.426,-36.566
45.9648767,-66.8849552,19.690,17.40722,162,2014,42.434,-36.609
45.9648778,-66.8849553,19.693,17.40736,162,2014,42.437,-36.656
45.9648790,-66.8849554,19.694,17.40750,162,2014,42.438,-36.740
45.9648802,-66.8849556,19.693,17.40764,162,2014,42.437,-36.888
45.9648814,-66.8849557,19.701,17.40778,162,2014,42.445,-37.028
45.9648825,-66.8849559,19.698,17.40792,162,2014,42.442,-37.174
45.9648836,-66.8849559,19.701,17.40806,162,2014,42.445,-37.332
45.9648848,-66.8849561,19.701,17.40819,162,2014,42.445,-37.475
45.9648859,-66.8849562,19.705,17.40833,162,2014,42.449,-37.615
45.9648871,-66.8849563,19.707,17.40847,162,2014,42.451,-37.740
45.9648882,-66.8849565,19.702,17.40861,162,2014,42.446,-37.834
45.9648894,-66.8849566,19.701,17.40875,162,2014,42.445,-37.882
45.9648905,-66.8849567,19.702,17.40889,162,2014,42.446,-37.896
45.9648916,-66.8849569,19.702,17.40903,162,2014,42.446,-37.902
45.9648927,-66.8849570,19.708,17.40917,162,2014,42.452,-37.932
45.9648938,-66.8849571,19.704,17.40931,162,2014,42.448,-37.989
45.9648949,-66.8849572,19.704,17.40944,162,2014,42.448,-38.002
45.9648960,-66.8849573,19.701,17.40958,162,2014,42.445,-38.016
45.9648972,-66.8849574,19.705,17.40972,162,2014,42.449,-38.105
45.9648983,-66.8849576,19.706,17.40986,162,2014,42.450,-38.216
45.9648993,-66.8849576,19.703,17.41000,162,2014,42.447,-38.344
45.9649004,-66.8849577,19.703,17.41014,162,2014,42.447,-38.415
45.9649015,-66.8849579,19.704,17.41028,162,2014,42.448,-38.467
45.9649026,-66.8849580,19.703,17.41042,162,2014,42.447,-38.491
45.9649037,-66.8849581,19.702,17.41056,162,2014,42.446,-38.530
45.9649047,-66.8849582,19.701,17.41069,162,2014,42.445,-38.535
45.9649058,-66.8849583,19.695,17.41083,162,2014,42.439,-38.551
45.9649069,-66.8849584,19.701,17.41097,162,2014,42.445,-38.536
45.9649079,-66.8849585,19.699,17.41111,162,2014,42.443,-38.534
45.9649090,-66.8849587,19.697,17.41125,162,2014,42.441,-38.521
45.9649100,-66.8849588,19.701,17.41139,162,2014,42.445,-38.433
45.9649111,-66.8849589,19.704,17.41153,162,2014,42.448,-38.312
45.9649122,-66.8849591,19.700,17.41167,162,2014,42.444,-38.187
45.9649132,-66.8849592,19.699,17.41181,162,2014,42.443,-38.057
45.9649143,-66.8849593,19.696,17.41194,162,2014,42.440,-37.999
45.9649153,-66.8849595,19.696,17.41208,162,2014,42.440,-37.979
45.9649164,-66.8849596,19.693,17.41222,162,2014,42.437,-37.998
45.9649174,-66.8849598,19.698,17.41236,162,2014,42.442,-38.016
45.9649185,-66.8849599,19.697,17.41250,162,2014,42.441,-38.040
45.9649195,-66.8849601,19.699,17.41264,162,2014,42.443,-38.104
45.9649205,-66.8849602,19.698,17.41278,162,2014,42.442,-38.593
45.9649216,-66.8849604,19.694,17.41292,162,2014,42.438,-39.443
45.9649226,-66.8849605,19.696,17.41306,162,2014,42.440,-40.523
45.9649237,-66.8849607,19.696,17.41319,162,2014,42.440,-41.660
45.9649247,-66.8849609,19.694,17.41333,162,2014,42.438,-42.796
45.9649257,-66.8849610,19.691,17.41347,162,2014,42.435,-43.921
45.9649267,-66.8849612,19.688,17.41361,162,2014,42.432,-44.944
45.9649278,-66.8849614,19.692,17.41375,162,2014,42.436,-45.880
45.9649288,-66.8849616,19.690,17.41389,162,2014,42.434,-46.710
45.9649298,-66.8849617,19.685,17.41403,162,2014,42.429,-47.464
45.9649309,-66.8849619,19.689,17.41417,162,2014,42.433,-48.125
45.9649319,-66.8849621,19.691,17.41431,162,2014,42.435,-48.737
45.9649329,-66.8849623,19.695,17.41444,162,2014,42.439,-49.219
45.9649339,-66.8849625,19.691,17.41458,162,2014,42.435,-49.611
45.9649349,-66.8849627,19.693,17.41472,162,2014,42.437,-49.940
45.9649360,-66.8849629,19.693,17.41486,162,2014,42.437,-50.243
45.9649370,-66.8849630,19.691,17.41500,162,2014,42.435,-50.521
45.9649380,-66.8849632,19.694,17.41514,162,2014,42.438,-50.713
45.9649390,-66.8849634,19.694,17.41528,162,2014,42.438,-50.878
45.9649400,-66.8849636,19.689,17.41542,162,2014,42.433,-50.987
45.9649410,-66.8849638,19.696,17.41556,162,2014,42.440,-51.018
45.9649420,-66.8849640,19.697,17.41569,162,2014,42.441,-51.017
45.9649431,-66.8849641,19.701,17.41583,162,2014,42.445,-50.981
45.9649440,-66.8849643,19.691,17.41597,162,2014,42.435,-50.918
45.9649451,-66.8849645,19.693,17.41611,162,2014,42.437,-50.799
45.9649461,-66.8849647,19.696,17.41625,162,2014,42.440,-50.594
45.9649470,-66.8849649,19.694,17.41639,162,2014,42.438,-50.399
45.9649480,-66.8849651,19.688,17.41653,162,2014,42.432,-50.223
45.9649490,-66.8849652,19.695,17.41667,162,2014,42.439,-50.031
45.9649500,-66.8849655,19.696,17.41681,162,2014,42.440,-49.828
45.9649510,-66.8849656,19.694,17.41694,162,2014,42.438,-49.257
45.9649520,-66.8849658,19.691,17.41708,162,2014,42.435,-48.343
45.9649530,-66.8849660,19.686,17.41722,162,2014,42.430,-47.262
45.9649539,-66.8849662,19.686,17.41736,162,2014,42.430,-46.058
45.9649549,-66.8849664,19.692,17.41750,162,2014,42.436,-44.849
45.9649559,-66.8849666,19.689,17.41764,162,2014,42.433,-43.625
45.9649569,-66.8849668,19.689,17.41778,162,2014,42.433,-42.511
45.9649578,-66.8849670,19.688,17.41792,162,2014,42.432,-41.483
45.9649588,-66.8849672,19.697,17.41806,162,2014,42.441,-40.546
45.9649598,-66.8849674,19.702,17.41819,162,2014,42.446,-39.670
45.9649607,-66.8849676,19.698,17.41833,162,2014,42.442,-38.950
45.9649617,-66.8849678,19.702,17.41847,162,2014,42.446,-38.287
45.9649627,-66.8849681,19.701,17.41861,162,2014,42.445,-37.769
45.9649636,-66.8849682,19.701,17.41875,162,2014,42.445,-37.284
45.9649646,-66.8849684,19.703,17.41889,162,2014,42.447,-36.925
45.9649656,-66.8849686,19.698,17.41903,162,2014,42.442,-36.632
45.9649665,-66.8849688,19.704,17.41917,162,2014,42.448,-36.392
45.9649675,-66.8849690,19.700,17.41931,162,2014,42.444,-36.189
45.9649685,-66.8849692,19.705,17.41944,162,2014,42.449,-35.999
45.9649694,-66.8849694,19.709,17.41958,162,2014,42.453,-35.850
45.9649704,-66.8849696,19.711,17.41972,162,2014,42.455,-35.796
45.9649713,-66.8849698,19.713,17.41986,162,2014,42.457,-35.784
45.9649723,-66.8849701,19.716,17.42000,162,2014,42.460,-35.837
45.9649732,-66.8849703,19.715,17.42014,162,2014,42.459,-35.978
45.9649742,-66.8849705,19.714,17.42028,162,2014,42.458,-36.165
45.9649751,-66.8849707,19.711,17.42042,162,2014,42.455,-36.318
45.9649761,-66.8849710,19.721,17.42056,162,2014,42.465,-36.460
45.9649771,-66.8849712,19.716,17.42069,162,2014,42.460,-36.620
45.9649780,-66.8849714,19.711,17.42083,162,2014,42.455,-36.769
45.9649790,-66.8849716,19.711,17.42097,162,2014,42.455,-36.846
45.9649799,-66.8849719,19.710,17.42111,162,2014,42.454,-36.909
45.9649809,-66.8849722,19.715,17.42125,162,2014,42.459,-36.939
45.9649818,-66.8849724,19.712,17.42139,162,2014,42.456,-36.989
45.9649828,-66.8849726,19.712,17.42153,162,2014,42.456,-37.053
45.9649837,-66.8849728,19.705,17.42167,162,2014,42.449,-37.172
45.9649847,-66.8849731,19.711,17.42181,162,2014,42.455,-37.246
45.9649857,-66.8849733,19.710,17.42194,162,2014,42.454,-37.360
45.9649866,-66.8849736,19.708,17.42208,162,2014,42.452,-37.463
45.9649876,-66.8849738,19.702,17.42222,162,2014,42.446,-37.547
45.9649885,-66.8849741,19.707,17.42236,162,2014,42.451,-37.577
45.9649895,-66.8849743,19.707,17.42250,162,2014,42.451,-37.629
45.9649905,-66.8849746,19.705,17.42264,162,2014,42.449,-37.703
45.9649914,-66.8849748,19.709,17.42278,162,2014,42.453,-37.778
45.9649924,-66.8849752,19.702,17.42292,162,2014,42.446,-37.885
45.9649934,-66.8849754,19.708,17.42306,162,2014,42.452,-38.022
45.9649943,-66.8849758,19.706,17.42319,162,2014,42.450,-38.218
45.9649953,-66.8849760,19.705,17.42333,162,2014,42.449,-38.452
45.9649963,-66.8849763,19.700,17.42347,162,2014,42.444,-38.644
45.9649972,-66.8849766,19.697,17.42361,162,2014,42.441,-38.766
45.9649982,-66.8849769,19.703,17.42375,162,2014,42.447,-38.884
45.9649992,-66.8849772,19.705,17.42389,162,2014,42.449,-39.320
45.9650002,-66.8849774,19.695,17.42403,162,2014,42.439,-40.054
45.9650011,-66.8849777,19.697,17.42417,162,2014,42.441,-41.002
45.9650021,-66.8849780,19.699,17.42431,162,2014,42.443,-42.073
45.9650031,-66.8849783,19.698,17.42444,162,2014,42.442,-43.199
45.9650041,-66.8849787,19.705,17.42458,162,2014,42.449,-44.269
45.9650051,-66.8849790,19.702,17.42472,162,2014,42.446,-45.322
45.9650060,-66.8849793,19.701,17.42486,162,2014,42.445,-46.314
45.9650070,-66.8849796,19.702,17.42500,162,2014,42.446,-47.220
45.9650080,-66.8849800,19.707,17.42514,162,2014,42.451,-48.034
45.9650090,-66.8849803,19.702,17.42528,162,2014,42.446,-48.750
45.9650100,-66.8849806,19.700,17.42542,162,2014,42.444,-49.295
45.9650110,-66.8849810,19.709,17.42556,162,2014,42.453,-49.702
45.9650119,-66.8849814,19.716,17.42569,162,2014,42.460,-50.008
45.9650129,-66.8849817,19.714,17.42583,162,2014,42.458,-50.205
45.9650139,-66.8849820,19.712,17.42597,162,2014,42.456,-50.350
45.9650149,-66.8849824,19.718,17.42611,162,2014,42.462,-50.441
45.9650159,-66.8849828,19.720,17.42625,162,2014,42.464,-50.456
45.9650169,-66.8849831,19.715,17.42639,162,2014,42.459,-50.450
45.9650179,-66.8849835,19.712,17.42653,162,2014,42.456,-50.376
45.9650189,-66.8849838,19.717,17.42667,162,2014,42.461,-50.295
45.9650199,-66.8849842,19.722,17.42681,162,2014,42.466,-50.181
45.9650209,-66.8849846,19.717,17.42694,162,2014,42.461,-50.106
45.9650219,-66.8849849,19.714,17.42708,162,2014,42.458,-49.982
45.9650229,-66.8849853,19.710,17.42722,162,2014,42.454,-49.872
45.9650239,-66.8849857,19.708,17.42736,162,2014,42.452,-49.756
45.9650249,-66.8849861,19.705,17.42750,162,2014,42.449,-49.632
45.9650259,-66.8849865,19.702,17.42764,162,2014,42.446,-49.488
45.9650269,-66.8849868,19.702,17.42778,162,2014,42.446,-49.373
45.9650279,-66.8849872,19.696,17.42792,162,2014,42.440,-49.320
45.9650289,-66.8849876,19.693,17.42806,162,2014,42.437,-49.306
45.9650299,-66.8849880,19.698,17.42819,162,2014,42.442,-49.319
45.9650309,-66.8849884,19.701,17.42833,162,2014,42.445,-49.346
45.9650319,-66.8849887,19.704,17.42847,162,2014,42.448,-49.361
45.9650328,-66.8849891,19.701,17.42861,162,2014,42.445,-49.402
45.9650338,-66.8849896,19.697,17.42875,162,2014,42.441,-49.420
45.9650348,-66.8849899,19.698,17.42889,162,2014,42.442,-49.402
45.9650358,-66.8849904,19.701,17.42903,162,2014,42.445,-49.352
45.9650368,-66.8849907,19.704,17.42917,162,2014,42.448,-49.315
45.9650377,-66.8849911,19.703,17.42931,162,2014,42.447,-49.257
45.9650387,-66.8849915,19.703,17.42944,162,2014,42.447,-49.195
45.9650397,-66.8849920,19.712,17.42958,162,2014,42.456,-49.089
45.9650407,-66.8849924,19.712,17.42972,162,2014,42.456,-49.032
45.9650416,-66.8849928,19.707,17.42986,162,2014,42.451,-49.014
45.9650426,-66.8849932,19.714,17.43000,162,2014,42.458,-49.060
45.9650436,-66.8849936,19.716,17.43014,162,2014,42.460,-49.114
45.9650446,-66.8849940,19.708,17.43028,162,2014,42.452,-49.206
45.9650456,-66.8849944,19.707,17.43042,162,2014,42.451,-49.271
45.9650466,-66.8849948,19.704,17.43056,162,2014,42.448,-49.331
45.9650476,-66.8849953,19.716,17.43069,162,2014,42.460,-49.354
45.9650486,-66.8849956,19.712,17.43083,162,2014,42.456,-49.333
45.9650495,-66.8849960,19.713,17.43097,162,2014,42.457,-49.284
45.9650506,-66.8849964,19.715,17.43111,162,2014,42.459,-49.236
45.9650515,-66.8849969,19.716,17.43125,162,2014,42.460,-49.152
45.9650525,-66.8849973,19.715,17.43139,162,2014,42.459,-49.079
45.9650535,-66.8849978,19.719,17.43153,162,2014,42.463,-48.972
45.9650545,-66.8849982,19.722,17.43167,162,2014,42.466,-48.878
45.9650555,-66.8849987,19.722,17.43181,162,2014,42.466,-48.785
45.9650565,-66.8849991,19.729,17.43194,162,2014,42.473,-48.751
45.9650574,-66.8849996,19.730,17.43208,162,2014,42.474,-48.754
45.9650584,-66.8850000,19.725,17.43222,162,2014,42.469,-48.811
45.9650594,-66.8850005,19.725,17.43236,162,2014,42.469,-48.854
45.9650604,-66.8850009,19.729,17.43250,162,2014,42.473,-48.896
45.9650614,-66.8850014,19.732,17.43264,162,2014,42.476,-48.907
45.9650624,-66.8850018,19.727,17.43278,162,2014,42.471,-48.948
45.9650634,-66.8850022,19.725,17.43292,162,2014,42.469,-48.934
45.9650644,-66.8850027,19.722,17.43306,162,2014,42.466,-48.919
45.9650654,-66.8850032,19.721,17.43319,162,2014,42.465,-48.928
45.9650663,-66.8850036,19.721,17.43333,162,2014,42.465,-48.897
45.9650673,-66.8850041,19.714,17.43347,162,2014,42.458,-48.886
45.9650683,-66.8850045,19.717,17.43361,162,2014,42.461,-48.857
45.9650693,-66.8850050,19.712,17.43375,162,2014,42.456,-48.857
45.9650703,-66.8850054,19.710,17.43389,162,2014,42.454,-48.844
45.9650712,-66.8850059,19.709,17.43403,162,2014,42.453,-48.818
45.9650722,-66.8850063,19.704,17.43417,162,2014,42.448,-48.830
45.9650732,-66.8850068,19.702,17.43431,162,2014,42.446,-48.856
45.9650742,-66.8850073,19.702,17.43444,162,2014,42.446,-48.877
45.9650752,-66.8850077,19.692,17.43458,162,2014,42.436,-48.865
45.9650762,-66.8850082,19.696,17.43472,162,2014,42.440,-48.804
45.9650772,-66.8850087,19.694,17.43486,162,2014,42.438,-48.735
45.9650781,-66.8850092,19.691,17.43500,162,2014,42.435,-48.707
45.9650791,-66.8850097,19.693,17.43514,162,2014,42.437,-48.657
45.9650801,-66.8850102,19.688,17.43528,162,2014,42.432,-48.688
45.9650811,-66.8850107,19.686,17.43542,162,2014,42.430,-48.685
45.9650821,-66.8850112,19.690,17.43556,162,2014,42.434,-48.693
45.9650830,-66.8850117,19.699,17.43569,162,2014,42.443,-48.666
45.9650840,-66.8850122,19.698,17.43583,162,2014,42.442,-48.644
45.9650850,-66.8850127,19.700,17.43597,162,2014,42.444,-48.608
45.9650860,-66.8850132,19.697,17.43611,162,2014,42.441,-48.570
45.9650870,-66.8850138,19.695,17.43625,162,2014,42.439,-48.568
45.9650880,-66.8850142,19.697,17.43639,162,2014,42.441,-48.582
45.9650890,-66.8850148,19.691,17.43653,162,2014,42.435,-48.607
45.9650899,-66.8850153,19.694,17.43667,162,2014,42.438,-48.599
45.9650909,-66.8850157,19.686,17.43681,162,2014,42.430,-48.634
45.9650919,-66.8850163,19.691,17.43694,162,2014,42.435,-48.692
45.9650929,-66.8850168,19.693,17.43708,162,2014,42.437,-48.774
45.9650939,-66.8850173,19.696,17.43722,162,2014,42.440,-48.887
45.9650949,-66.8850178,19.696,17.43736,162,2014,42.440,-49.001
45.9650959,-66.8850183,19.691,17.43750,162,2014,42.435,-49.126
45.9650968,-66.8850188,19.699,17.43764,162,2014,42.443,-49.166
45.9650978,-66.8850193,19.697,17.43778,162,2014,42.441,-49.231
45.9650988,-66.8850198,19.696,17.43792,162,2014,42.440,-49.225
45.9650998,-66.8850204,19.704,17.43806,162,2014,42.448,-49.243
45.9651008,-66.8850209,19.698,17.43819,162,2014,42.442,-49.267
45.9651018,-66.8850214,19.701,17.43833,162,2014,42.445,-49.281
45.9651028,-66.8850219,19.696,17.43847,162,2014,42.440,-49.334
45.9651038,-66.8850224,19.697,17.43861,162,2014,42.441,-49.377
45.9651048,-66.8850230,19.692,17.43875,162,2014,42.436,-49.394
45.9651058,-66.8850235,19.695,17.43889,162,2014,42.439,-49.328
45.9651068,-66.8850240,19.695,17.43903,162,2014,42.439,-49.212
45.9651078,-66.8850245,19.694,17.43917,162,2014,42.438,-49.097
45.9651087,-66.8850250,19.696,17.43931,162,2014,42.440,-48.979
45.9651097,-66.8850256,19.696,17.43944,162,2014,42.440,-48.880
45.9651107,-66.8850261,19.694,17.43958,162,2014,42.438,-48.806
45.9651117,-66.8850266,19.702,17.43972,162,2014,42.446,-48.755
45.9651127,-66.8850271,19.700,17.43986,162,2014,42.444,-48.692
45.9651137,-66.8850277,19.706,17.44000,162,2014,42.450,-48.582
45.9651147,-66.8850282,19.705,17.44014,162,2014,42.449,-48.464
45.9651157,-66.8850287,19.703,17.44028,162,2014,42.447,-48.365
45.9651167,-66.8850293,19.697,17.44042,162,2014,42.441,-48.252
45.9651177,-66.8850298,19.698,17.44056,162,2014,42.442,-48.189
45.9651186,-66.8850303,19.700,17.44069,162,2014,42.444,-48.094
45.9651196,-66.8850309,19.700,17.44083,162,2014,42.444,-48.040
45.9651206,-66.8850314,19.707,17.44097,162,2014,42.451,-47.969
45.9651216,-66.8850320,19.713,17.44111,162,2014,42.457,-47.879
45.9651226,-66.8850325,19.707,17.44125,162,2014,42.451,-47.781
45.9651236,-66.8850330,19.709,17.44139,162,2014,42.453,-47.679
45.9651246,-66.8850336,19.706,17.44153,162,2014,42.450,-47.578
45.9651256,-66.8850341,19.708,17.44167,162,2014,42.452,-47.479
45.9651266,-66.8850347,19.703,17.44181,162,2014,42.447,-47.403
45.9651275,-66.8850353,19.708,17.44194,162,2014,42.452,-47.311
45.9651285,-66.8850358,19.704,17.44208,162,2014,42.448,-47.250
45.9651295,-66.8850364,19.705,17.44222,162,2014,42.449,-47.217
45.9651305,-66.8850370,19.701,17.44236,162,2014,42.445,-47.194
45.9651314,-66.8850375,19.709,17.44250,162,2014,42.453,-47.100
45.9651324,-66.8850381,19.708,17.44264,162,2014,42.452,-47.053
45.9651334,-66.8850386,19.708,17.44278,162,2014,42.452,-47.040
45.9651344,-66.8850392,19.709,17.44292,162,2014,42.453,-47.010
45.9651353,-66.8850397,19.714,17.44306,162,2014,42.458,-46.974
45.9651363,-66.8850403,19.713,17.44319,162,2014,42.457,-46.976
45.9651373,-66.8850409,19.703,17.44333,162,2014,42.447,-47.012
45.9651383,-66.8850414,19.704,17.44347,162,2014,42.448,-46.990
45.9651393,-66.8850420,19.708,17.44361,162,2014,42.452,-47.021
45.9651402,-66.8850426,19.704,17.44375,162,2014,42.448,-47.055
45.9651412,-66.8850431,19.706,17.44389,162,2014,42.450,-47.051
45.9651422,-66.8850437,19.698,17.44403,162,2014,42.442,-47.048
45.9651432,-66.8850442,19.698,17.44417,162,2014,42.442,-47.041
45.9651441,-66.8850448,19.700,17.44431,162,2014,42.444,-47.031
45.9651451,-66.8850454,19.708,17.44444,162,2014,42.452,-46.999
45.9651460,-66.8850460,19.703,17.44458,162,2014,42.447,-46.992
45.9651470,-66.8850465,19.705,17.44472,162,2014,42.449,-46.992
45.9651479,-66.8850471,19.704,17.44486,162,2014,42.448,-47.045
45.9651489,-66.8850477,19.701,17.44500,162,2014,42.445,-47.163
45.9651499,-66.8850482,19.698,17.44514,162,2014,42.442,-47.273
45.9651508,-66.8850488,19.697,17.44528,162,2014,42.441,-47.356
45.9651518,-66.8850493,19.699,17.44542,162,2014,42.443,-47.398
45.9651527,-66.8850499,19.697,17.44556,162,2014,42.441,-47.437
